Date,Open,High,Low,Close,Adj Close,Volume
2014-02-18,473.500000,477.000000,463.649994,473.100006,457.374023,403429
2014-02-19,472.000000,473.100006,467.500000,468.500000,452.927002,292623
2014-02-20,466.649994,467.500000,460.200012,461.600006,446.256317,694901
2014-02-21,462.250000,468.850006,461.299988,464.000000,448.576538,562640
2014-02-24,464.500000,471.799988,464.049988,470.799988,455.150513,303887
2014-02-25,471.500000,474.850006,470.100006,472.049988,456.358978,806751
2014-02-26,470.500000,479.899994,470.500000,477.149994,461.289459,604265
2014-02-28,477.750000,482.500000,470.549988,473.000000,457.277405,673369
2014-03-03,471.500000,476.350006,468.500000,472.950012,457.229004,431296
2014-03-04,471.549988,477.500000,471.549988,475.600006,459.790955,1001089
2014-03-05,477.399994,478.899994,472.000000,474.600006,458.824188,436618
2014-03-06,476.500000,477.200012,472.549988,474.549988,458.775848,437306
2014-03-07,475.899994,484.299988,473.500000,481.000000,465.011444,930496
2014-03-10,482.000000,490.000000,480.600006,484.850006,468.733551,993946
2014-03-11,487.600006,489.500000,478.549988,480.700012,464.721466,535386
2014-03-12,481.000000,495.950012,478.600006,494.299988,477.869385,907392
2014-03-13,498.000000,504.200012,491.700012,493.750000,477.337646,772560
2014-03-14,491.000000,499.850006,490.950012,495.500000,479.029480,711413
2014-03-18,496.500000,504.600006,494.200012,501.600006,484.926697,621330
2014-03-19,503.000000,514.450012,503.000000,513.049988,495.996094,939626
2014-03-20,513.500000,519.700012,513.000000,515.599976,498.461304,1196743
2014-03-21,516.150024,518.000000,504.950012,510.100006,493.144165,955311
2014-03-22,null,null,null,null,null,null
2014-03-24,507.500000,525.000000,506.049988,523.900024,506.485565,985612
2014-03-25,524.500000,533.599976,522.000000,525.299988,507.838928,655035
2014-03-26,526.549988,533.250000,523.450012,529.099976,511.512573,577241
2014-03-27,527.450012,544.000000,527.450012,539.049988,521.131836,1514253
2014-03-28,542.000000,543.000000,533.900024,539.849976,521.905334,559627
2014-03-31,540.000000,550.000000,535.000000,547.950012,529.735962,545531
2014-04-01,547.750000,547.750000,532.000000,536.650024,518.811707,590285
2014-04-02,536.000000,542.799988,521.000000,522.799988,505.421997,1296369
2014-04-03,523.549988,542.000000,523.549988,538.599976,520.696777,960789
2014-04-04,543.000000,543.000000,527.500000,530.700012,513.059387,757681
2014-04-07,531.000000,544.849976,526.500000,539.549988,521.615173,1064991
2014-04-09,542.349976,549.500000,538.849976,547.700012,529.494263,620888
2014-04-10,544.299988,550.000000,539.400024,541.500000,523.500366,740700
2014-04-11,540.000000,546.849976,535.400024,543.700012,525.627258,513869
2014-04-15,544.000000,545.000000,530.849976,534.500000,516.733093,403358
2014-04-16,537.650024,538.500000,532.500000,534.900024,517.119873,750909
2014-04-17,537.900024,546.500000,533.200012,543.750000,525.675598,697395
2014-04-21,547.000000,547.000000,533.150024,539.200012,521.276855,1250718
2014-04-22,540.200012,542.000000,534.500000,536.400024,518.569885,405176
2014-04-23,532.250000,540.049988,528.549988,529.599976,511.995941,866527
2014-04-24,529.599976,529.599976,529.599976,529.599976,511.995941,0
2014-04-25,534.500000,534.500000,513.049988,514.950012,497.833008,512656
2014-04-28,515.000000,518.650024,498.549988,500.549988,483.911591,1434257
2014-04-29,502.000000,504.950012,494.700012,497.600006,481.059662,871746
2014-04-30,498.200012,511.950012,498.200012,505.149994,488.358673,642019
2014-05-02,505.000000,518.500000,505.000000,511.450012,494.449341,521441
2014-05-05,510.250000,519.750000,507.450012,518.599976,501.361633,507852
2014-05-06,521.000000,524.450012,513.250000,514.750000,497.639587,346381
2014-05-07,510.000000,515.000000,504.000000,505.649994,488.842072,492771
2014-05-08,504.299988,511.899994,503.000000,504.399994,487.633606,473377
2014-05-09,504.450012,522.500000,503.000000,521.150024,503.826843,503574
2014-05-12,520.250000,540.000000,518.099976,538.200012,520.310120,896112
2014-05-13,539.299988,551.000000,534.950012,540.349976,522.388733,1114150
2014-05-14,544.900024,560.000000,542.000000,556.900024,538.388550,1212854
2014-05-15,563.900024,563.900024,523.500000,529.049988,511.464294,1907311
2014-05-16,540.000000,550.000000,527.000000,536.500000,518.666565,2066679
2014-05-19,542.000000,542.000000,522.500000,527.450012,509.917511,885764
2014-05-20,535.000000,535.700012,515.700012,528.900024,511.319214,1025384
2014-05-21,528.000000,549.500000,528.000000,546.299988,528.140869,1843991
2014-05-22,549.500000,549.849976,536.750000,537.799988,519.923462,1296696
2014-05-23,538.500000,542.250000,533.000000,540.549988,522.581970,495348
2014-05-26,532.000000,538.750000,520.049988,523.599976,506.195404,687589
2014-05-27,526.000000,529.500000,515.000000,523.750000,506.340485,601376
2014-05-28,522.599976,524.500000,506.500000,510.200012,493.240845,959457
2014-05-29,510.000000,514.900024,504.000000,506.350006,489.518829,1727396
2014-05-30,507.000000,513.150024,501.750000,507.600006,490.727264,1629445
2014-06-02,504.350006,515.000000,503.350006,509.850006,492.902466,887646
2014-06-03,511.000000,512.599976,506.149994,509.100006,492.177368,586753
2014-06-04,507.700012,510.899994,504.399994,509.000000,492.080750,676269
2014-06-05,509.600006,516.000000,507.100006,510.100006,493.144165,1230823
2014-06-06,512.000000,512.849976,503.500000,505.350006,488.552032,1632891
2014-06-09,507.899994,530.000000,507.100006,528.099976,510.545746,4290170
2014-06-10,530.000000,539.799988,523.000000,536.250000,518.424927,2579465
2014-06-11,538.049988,547.799988,536.650024,543.650024,525.578979,1993349
2014-06-12,541.000000,552.450012,539.349976,549.299988,531.041199,860725
2014-06-13,549.299988,555.000000,540.000000,542.200012,524.177124,573503
2014-06-16,535.900024,543.500000,533.299988,539.849976,525.979675,472781
